retenu,eur_per_m2,name,city,postcode,zone_abc,developer,source,price_t4_min,price_program_min,price_program_max,price_t4_or_program,area_t4_min,area_program_min,area_program_max,typologies,delivery,fiscal,kitchen_hint,station_name,station_line,walk_m,walk_min,address,lat,lon,geocode_precision,fails,unknown,notes,url,insee,dept,price_t4_max,area_t4_max,delivery_year,delivery_quarter,ok_t4,ok_zone,ok_surface,ok_prix,ok_eur_m2,ok_rer,ok_livraison,ok_ptz
non,4274,EKLO À NANTERRE,Nanterre,92000,Abis,COGEDIM,explorimmoneuf,320000,211000,392000,320000,74.87,37.4,83.04,2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,109-117 Avenue Pablo Picasso,48.888668,2.2239938,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-82962066,92050,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4274,EKLO À NANTERRE,Nanterre,92000,Abis,COGEDIM,explorimmoneuf,320000,211000,392000,320000,74.87,37.4,83.04,2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,109-117 Avenue Pablo Picasso,48.888668,2.2239938,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-85971893,92050,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4274,EKLO À NANTERRE,Nanterre,92000,Abis,COGEDIM,explorimmoneuf,320000,211000,392000,320000,74.87,37.4,83.04,2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,109-117 Avenue Pablo Picasso,48.888668,2.2239938,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-89320113,92050,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4299,SQUARE FOCH,Meaux,77100,A,VINCI IMMOBILIER,explorimmoneuf,313000,157000,343000,313000,72.81,31.81,82.96,1/2/3/4,T3 2028,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,24 AVENUE DU MARECHAL FOCH,48.95304,2.88755,source,surface,rer,,https://www.explorimmoneuf.com/programme/detail-59427952,77284,77,,,2028,3,oui,oui,non,oui,oui,?,oui,oui
non,4323,Une résidence élegante au cœur d'Ozoir,Ozoir-la-ferriere,77330,A,KAUFMAN & BROAD,explorimmoneuf,345000,161000,366000,345000,79.8,26.2,83.4,1/2/3/4,T3 2028,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,105 avenue du Général de Gaulle,48.763443,2.6638265,source,surface,rer,,https://www.explorimmoneuf.com/programme/detail-94274587,77350,77,,,2028,3,oui,oui,non,oui,oui,?,oui,oui
non,4383,LES JARDINS DE BRIE,La Queue-en-Brie,94510,A,ACHETER DU NEUF,explorimmoneuf,380000,198000,380000,380000,86.7,34.25,86.7,1/2/3/4,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue des Vosges,48.78264,2.585404,source,,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-22650965,94060,94,,,,,oui,oui,oui,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-100478501,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-100479621,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-100828613,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-102411011,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-102802457,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,ANRU/BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-103647295,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-104831567,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-105293313,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-105424863,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-37647109,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-41474715,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,cuisine ouverte (à cloisonner),,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-49894296,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-54845562,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,T3 2028,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer,,https://www.explorimmoneuf.com/programme/detail-60486382,92007,92,,,2028,3,oui,oui,non,oui,oui,?,oui,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-71833470,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-73436988,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-75420638,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-75931264,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-78466882,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-79779244,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-84328308,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-84921260,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-86348269,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-86922869,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-89356183,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-89379485,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-92296425,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-92323645,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,cuisine ouverte (à cloisonner),,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-97023859,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-97858245,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4400,Green Line,Bagneux,92220,Abis,BNP PARIBAS REAL ESTATE,explorimmoneuf,314742,190779,561788,314742,71.53,33.95,127.52,1/2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,Rue Simone Veil,48.78908,2.3067236,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-98385963,92007,92,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-101326233,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-101813361,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-102590225,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-104005107,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-104005131,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-104083621,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-104083633,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-104396039,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-104830763,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-104995129,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-107390863,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-107390883,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-107502811,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-32538447,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-36118363,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-38277721,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,cuisine ouverte (à cloisonner),,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-39992803,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-40291931,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-41360455,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-42172639,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-44920198,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-48473980,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-49364004,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-50424168,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-57286404,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-57586006,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-65175332,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-65557448,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
non,4413,Drancy centre-ville,Drancy,93700,A,MEDICIS_PATRIMOINE,explorimmoneuf,320000,222000,332000,320000,72.52,38.77,76.37,2/3/4/5,,BRS/Jeanbrun/LLI/LMNP/PTZ/Pinel/TVA réduite,,,,,,,48.92,2.45,source,surface,rer/livraison,,https://www.explorimmoneuf.com/programme/detail-66238634,93029,93,,,,,oui,oui,non,oui,oui,?,?,oui
